year,gennme,prodnme,state,quarter,suppression,totalRX
2017,Febuxostat,ULORIC,OH,4,F,845
2017,Allopurinol,ALLOPURINOL,OK,1,F,1133
2017,Allopurinol,ALLOPURINOL,OK,1,T,0
2017,Febuxostat,ULORIC,OK,1,F,57
2017,Allopurinol,ALLOPURINOL,OK,2,F,1146
2017,Allopurinol,ALLOPURINOL,OK,2,T,0
2017,Febuxostat,ULORIC,OK,2,F,59
2017,Allopurinol,ALLOPURINOL,OK,3,F,1109
2017,Allopurinol,ALLOPURINOL,OK,3,T,0
2017,Febuxostat,ULORIC,OK,3,F,67
2017,Allopurinol,ALLOPURINOL,OK,4,F,1075
2017,Allopurinol,ALLOPURINOL,OK,4,T,0
2017,Febuxostat,ULORIC,OK,4,F,70
2017,Allopurinol,ALLOPURINOL,OR,1,F,4896
2017,Allopurinol,ALLOPURINOL,OR,1,T,0
2017,Febuxostat,ULORIC,OR,1,F,137
2017,Febuxostat,ULORIC,OR,1,T,0
2017,Allopurinol,ALLOPURINOL,OR,2,F,6906
2017,Allopurinol,ALLOPURINOL,OR,2,T,0
2017,Febuxostat,ULORIC,OR,2,F,214
2017,Febuxostat,ULORIC,OR,2,T,0
2017,Allopurinol,ALLOPURINOL,OR,3,F,4788
2017,Allopurinol,ALLOPURINOL,OR,3,T,0
2017,Febuxostat,ULORIC,OR,3,F,142
2017,Febuxostat,ULORIC,OR,3,T,0
2017,Allopurinol,ALLOPURINOL,OR,4,F,4708
2017,Allopurinol,ALLOPURINOL,OR,4,T,0
2017,Febuxostat,ULORIC,OR,4,F,154
2017,Febuxostat,ULORIC,OR,4,T,0
2017,Allopurinol,ALLOPURINOL,PA,1,F,10620
2017,Allopurinol,ALLOPURINOL,PA,1,T,0
2017,Febuxostat,ULORIC,PA,1,F,371
2017,Febuxostat,ULORIC,PA,1,T,0
2017,Allopurinol,ALLOPURINOL,PA,2,F,15966
2017,Allopurinol,ALLOPURINOL,PA,2,T,0
2017,Febuxostat,ULORIC,PA,2,F,542
2017,Febuxostat,ULORIC,PA,2,T,0
2017,Allopurinol,ALLOPURINOL,PA,3,F,11657
2017,Allopurinol,ALLOPURINOL,PA,3,T,0
2017,Allopurinol,ZYLOPRIM,PA,3,T,0
2017,Febuxostat,ULORIC,PA,3,F,408
2017,Febuxostat,ULORIC,PA,3,T,0
2017,Allopurinol,ALLOPURINOL,PA,4,F,11588
2017,Allopurinol,ALLOPURINOL,PA,4,T,0
2017,Febuxostat,ULORIC,PA,4,F,392
2017,Febuxostat,ULORIC,PA,4,T,0
2017,Allopurinol,ALLOPURINOL,RI,1,F,1206
2017,Allopurinol,ALLOPURINOL,RI,1,T,0
2017,Febuxostat,ULORIC,RI,1,F,45
2017,Allopurinol,ALLOPURINOL,RI,2,F,1272
2017,Allopurinol,ALLOPURINOL,RI,2,T,0
2017,Febuxostat,ULORIC,RI,2,F,49
2017,Allopurinol,ALLOPURINOL,RI,3,F,1348
2017,Allopurinol,ALLOPURINOL,RI,3,T,0
2017,Febuxostat,ULORIC,RI,3,F,49
2017,Allopurinol,ALLOPURINOL,RI,4,F,1343
2017,Allopurinol,ALLOPURINOL,RI,4,T,0
2017,Febuxostat,ULORIC,RI,4,F,42
2017,Allopurinol,ALLOPURINOL,SC,1,F,1834
2017,Allopurinol,ALLOPURINOL,SC,1,T,0
2017,Febuxostat,ULORIC,SC,1,F,118
2017,Febuxostat,ULORIC,SC,1,T,0
2017,Allopurinol,ALLOPURINOL,SC,2,F,1880
2017,Allopurinol,ALLOPURINOL,SC,2,T,0
2017,Febuxostat,ULORIC,SC,2,F,137
2017,Febuxostat,ULORIC,SC,2,T,0
2017,Allopurinol,ALLOPURINOL,SC,3,F,2041
2017,Allopurinol,ALLOPURINOL,SC,3,T,0
2017,Febuxostat,ULORIC,SC,3,F,130
2017,Febuxostat,ULORIC,SC,3,T,0
2017,Allopurinol,ALLOPURINOL,SC,4,F,2015
2017,Allopurinol,ALLOPURINOL,SC,4,T,0
2017,Febuxostat,ULORIC,SC,4,F,129
2017,Febuxostat,ULORIC,SC,4,T,0
2017,Allopurinol,ALLOPURINOL,SD,1,F,113
2017,Allopurinol,ALLOPURINOL,SD,1,T,0
2017,Febuxostat,ULORIC,SD,1,F,13
2017,Febuxostat,ULORIC,SD,1,T,0
2017,Allopurinol,ALLOPURINOL,SD,2,F,150
2017,Allopurinol,ALLOPURINOL,SD,2,T,0
2017,Febuxostat,ULORIC,SD,2,F,29
2017,Allopurinol,ALLOPURINOL,SD,3,F,93
2017,Allopurinol,ALLOPURINOL,SD,3,T,0
2017,Febuxostat,ULORIC,SD,3,T,0
2017,Allopurinol,ALLOPURINOL,SD,4,F,108
2017,Allopurinol,ALLOPURINOL,SD,4,T,0
2017,Febuxostat,ULORIC,SD,4,T,0
2017,Allopurinol,ALLOPURINOL,TN,1,F,4061
2017,Allopurinol,ALLOPURINOL,TN,1,T,0
2017,Febuxostat,ULORIC,TN,1,F,223
2017,Allopurinol,ALLOPURINOL,TN,2,F,4004
2017,Allopurinol,ALLOPURINOL,TN,2,T,0
2017,Febuxostat,ULORIC,TN,2,F,233
2017,Allopurinol,ALLOPURINOL,TN,3,F,4043
2017,Allopurinol,ALLOPURINOL,TN,3,T,0
2017,Febuxostat,ULORIC,TN,3,F,220
2017,Allopurinol,ALLOPURINOL,TN,4,F,4153
2017,Allopurinol,ALLOPURINOL,TN,4,T,0
2017,Febuxostat,ULORIC,TN,4,F,222
2017,Allopurinol,ALLOPURINOL,TX,1,F,7379
2017,Allopurinol,ALLOPURINOL,TX,1,T,0
2017,Febuxostat,ULORIC,TX,1,F,567
2017,Febuxostat,ULORIC,TX,1,T,0
2017,Allopurinol,ALLOPURINOL,TX,2,F,7720
2017,Allopurinol,ALLOPURINOL,TX,2,T,0
2017,Febuxostat,ULORIC,TX,2,F,563
2017,Febuxostat,ULORIC,TX,2,T,0
2017,Allopurinol,ALLOPURINOL,TX,3,F,7840
2017,Allopurinol,ALLOPURINOL,TX,3,T,0
2017,Febuxostat,ULORIC,TX,3,F,594
2017,Febuxostat,ULORIC,TX,3,T,0
2017,Allopurinol,ALLOPURINOL,TX,4,F,7932
2017,Allopurinol,ALLOPURINOL,TX,4,T,0
2017,Febuxostat,ULORIC,TX,4,F,589
2017,Febuxostat,ULORIC,TX,4,T,0
2017,Allopurinol,ALLOPURINOL,UT,1,F,560
2017,Allopurinol,ALLOPURINOL,UT,1,T,0
2017,Febuxostat,ULORIC,UT,1,F,39
2017,Febuxostat,ULORIC,UT,1,T,0
2017,Allopurinol,ALLOPURINOL,UT,2,F,577
2017,Allopurinol,ALLOPURINOL,UT,2,T,0
2017,Febuxostat,ULORIC,UT,2,F,39
2017,Febuxostat,ULORIC,UT,2,T,0
2017,Allopurinol,ALLOPURINOL,UT,3,F,614
2017,Allopurinol,ALLOPURINOL,UT,3,T,0
2017,Febuxostat,ULORIC,UT,3,F,19
2017,Febuxostat,ULORIC,UT,3,T,0
2017,Allopurinol,ALLOPURINOL,UT,4,F,643
2017,Allopurinol,ALLOPURINOL,UT,4,T,0
2017,Febuxostat,ULORIC,UT,4,F,19
2017,Febuxostat,ULORIC,UT,4,T,0
2017,Allopurinol,ALLOPURINOL,VA,1,F,3431
2017,Allopurinol,ALLOPURINOL,VA,1,T,0
2017,Febuxostat,ULORIC,VA,1,F,295
2017,Febuxostat,ULORIC,VA,1,T,0
2017,Allopurinol,ALLOPURINOL,VA,2,F,3514
2017,Allopurinol,ALLOPURINOL,VA,2,T,0
2017,Febuxostat,ULORIC,VA,2,F,292
2017,Febuxostat,ULORIC,VA,2,T,0
2017,Allopurinol,ALLOPURINOL,VA,3,F,3793
2017,Allopurinol,ALLOPURINOL,VA,3,T,0
2017,Febuxostat,ULORIC,VA,3,F,303
2017,Febuxostat,ULORIC,VA,3,T,0
2017,Allopurinol,ALLOPURINOL,VA,4,F,3858
2017,Allopurinol,ALLOPURINOL,VA,4,T,0
2017,Febuxostat,ULORIC,VA,4,F,297
2017,Febuxostat,ULORIC,VA,4,T,0
2017,Allopurinol,ALLOPURINOL,VT,1,F,362
2017,Allopurinol,ALLOPURINOL,VT,1,T,0
2017,Febuxostat,ULORIC,VT,1,F,18
2017,Febuxostat,ULORIC,VT,1,T,0
2017,Allopurinol,ALLOPURINOL,VT,2,F,333
2017,Allopurinol,ALLOPURINOL,VT,2,T,0
2017,Febuxostat,ULORIC,VT,2,T,0
2017,Allopurinol,ALLOPURINOL,VT,3,F,287
2017,Allopurinol,ALLOPURINOL,VT,3,T,0
2017,Febuxostat,ULORIC,VT,3,F,12
2017,Febuxostat,ULORIC,VT,3,T,0
2017,Allopurinol,ALLOPURINOL,VT,4,F,273
2017,Allopurinol,ALLOPURINOL,VT,4,T,0
2017,Febuxostat,ULORIC,VT,4,T,0
2017,Allopurinol,ALLOPURINOL,WA,1,F,6489
2017,Allopurinol,ALLOPURINOL,WA,1,T,0
2017,Febuxostat,ULORIC,WA,1,F,273
2017,Febuxostat,ULORIC,WA,1,T,0
2017,Allopurinol,ALLOPURINOL,WA,2,F,6315
2017,Allopurinol,ALLOPURINOL,WA,2,T,0
2017,Febuxostat,ULORIC,WA,2,F,276
2017,Febuxostat,ULORIC,WA,2,T,0
2017,Allopurinol,ALLOPURINOL,WA,3,F,8381
2017,Allopurinol,ALLOPURINOL,WA,3,T,0
2017,Febuxostat,ULORIC,WA,3,F,364
2017,Febuxostat,ULORIC,WA,3,T,0
2017,Allopurinol,ALLOPURINOL,WA,4,F,6348
2017,Allopurinol,ALLOPURINOL,WA,4,T,0
2017,Febuxostat,ULORIC,WA,4,F,274
2017,Febuxostat,ULORIC,WA,4,T,0
2017,Allopurinol,ALLOPURINOL,WI,1,F,4345
2017,Allopurinol,ALLOPURINOL,WI,1,T,0
2017,Febuxostat,ULORIC,WI,1,F,430
2017,Febuxostat,ULORIC,WI,1,T,0
2017,Allopurinol,ALLOPURINOL,WI,2,F,4357
2017,Allopurinol,ALLOPURINOL,WI,2,T,0
2017,Febuxostat,ULORIC,WI,2,F,409
2017,Febuxostat,ULORIC,WI,2,T,0
2017,Allopurinol,ALLOPURINOL,WI,3,F,4307
2017,Allopurinol,ALLOPURINOL,WI,3,T,0
2017,Febuxostat,ULORIC,WI,3,F,402
2017,Febuxostat,ULORIC,WI,3,T,0
2017,Allopurinol,ALLOPURINOL,WI,4,F,4249
2017,Allopurinol,ALLOPURINOL,WI,4,T,0
2017,Febuxostat,ULORIC,WI,4,F,362
2017,Febuxostat,ULORIC,WI,4,T,0
2017,Allopurinol,ALLOPURINOL,WV,1,F,4522
2017,Allopurinol,ALLOPURINOL,WV,1,T,0
2017,Febuxostat,ULORIC,WV,1,F,221
2017,Allopurinol,ALLOPURINOL,WV,2,F,4496
2017,Allopurinol,ALLOPURINOL,WV,2,T,0
2017,Febuxostat,ULORIC,WV,2,F,217
2017,Febuxostat,ULORIC,WV,2,T,0
2017,Allopurinol,ALLOPURINOL,WV,3,F,3005
2017,Allopurinol,ALLOPURINOL,WV,3,T,0
2017,Febuxostat,ULORIC,WV,3,F,122
2017,Allopurinol,ALLOPURINOL,WV,4,F,4597
2017,Allopurinol,ALLOPURINOL,WV,4,T,0
2017,Febuxostat,ULORIC,WV,4,F,201
2017,Allopurinol,ALLOPURINOL,WY,1,F,78
2017,Allopurinol,ALLOPURINOL,WY,1,T,0
2017,Febuxostat,ULORIC,WY,1,T,0
2017,Allopurinol,ALLOPURINOL,WY,2,F,75
2017,Allopurinol,ALLOPURINOL,WY,2,T,0
2017,Febuxostat,ULORIC,WY,2,T,0
2017,Allopurinol,ALLOPURINOL,WY,3,F,35
2017,Allopurinol,ALLOPURINOL,WY,3,T,0
2017,Febuxostat,ULORIC,WY,3,T,0
2017,Allopurinol,ALLOPURINOL,WY,4,F,53
2017,Allopurinol,ALLOPURINOL,WY,4,T,0
2018,Allopurinol,ALLOPURINOL,AK,1,F,577
2018,Allopurinol,ALLOPURINOL,AK,1,T,0
2018,Febuxostat,ULORIC,AK,1,F,86
2018,Allopurinol,ALLOPURINOL,AK,2,F,433
2018,Allopurinol,ALLOPURINOL,AK,2,T,0
2018,Febuxostat,ULORIC,AK,2,F,36
2018,Febuxostat,ULORIC,AK,2,T,0
2018,Allopurinol,ALLOPURINOL,AK,3,F,820
2018,Allopurinol,ALLOPURINOL,AK,3,T,0
2018,Febuxostat,ULORIC,AK,3,F,97
2018,Allopurinol,ALLOPURINOL,AK,4,F,587
2018,Allopurinol,ALLOPURINOL,AK,4,T,0
2018,Febuxostat,ULORIC,AK,4,F,61
2018,Allopurinol,ALLOPURINOL,AL,1,F,2491
2018,Allopurinol,ALLOPURINOL,AL,1,T,0
2018,Febuxostat,ULORIC,AL,1,F,411
2018,Allopurinol,ALLOPURINOL,AL,2,F,2428
2018,Allopurinol,ALLOPURINOL,AL,2,T,0
2018,Febuxostat,ULORIC,AL,2,F,422
2018,Allopurinol,ALLOPURINOL,AL,3,F,2396
2018,Allopurinol,ALLOPURINOL,AL,3,T,0
2018,Febuxostat,ULORIC,AL,3,F,440
2018,Allopurinol,ALLOPURINOL,AL,4,F,2447
2018,Allopurinol,ALLOPURINOL,AL,4,T,0
2018,Febuxostat,ULORIC,AL,4,F,431
2018,Allopurinol,ALLOPURINOL,AR,1,F,1454
2018,Allopurinol,ALLOPURINOL,AR,1,T,0
2018,Febuxostat,ULORIC,AR,1,T,0
2018,Allopurinol,ALLOPURINOL,AR,2,F,1439
2018,Allopurinol,ALLOPURINOL,AR,2,T,0
2018,Febuxostat,ULORIC,AR,2,T,0
2018,Allopurinol,ALLOPURINOL,AR,3,F,1572
2018,Allopurinol,ALLOPURINOL,AR,3,T,0
2018,Febuxostat,ULORIC,AR,3,T,0
2018,Allopurinol,ALLOPURINOL,AR,4,F,1670
2018,Allopurinol,ALLOPURINOL,AR,4,T,0
2018,Febuxostat,ULORIC,AR,4,T,0
2018,Allopurinol,ALLOPURINOL,AZ,1,F,6503
2018,Allopurinol,ALLOPURINOL,AZ,1,T,0
2018,Febuxostat,ULORIC,AZ,1,F,409
2018,Febuxostat,ULORIC,AZ,1,T,0
2018,Allopurinol,ALLOPURINOL,AZ,2,F,6482
2018,Allopurinol,ALLOPURINOL,AZ,2,T,0
2018,Febuxostat,ULORIC,AZ,2,F,388
2018,Febuxostat,ULORIC,AZ,2,T,0
2018,Allopurinol,ALLOPURINOL,AZ,3,F,6468
2018,Allopurinol,ALLOPURINOL,AZ,3,T,0
2018,Febuxostat,ULORIC,AZ,3,F,368
2018,Febuxostat,ULORIC,AZ,3,T,0
2018,Allopurinol,ALLOPURINOL,AZ,4,F,6280
2018,Allopurinol,ALLOPURINOL,AZ,4,T,0
2018,Febuxostat,ULORIC,AZ,4,F,323
2018,Allopurinol,ALLOPURINOL,CA,1,F,48791
2018,Allopurinol,ALLOPURINOL,CA,1,T,0
2018,Febuxostat,ULORIC,CA,1,F,2820
2018,Allopurinol,ALLOPURINOL,CA,2,F,49289
2018,Allopurinol,ALLOPURINOL,CA,2,T,0
2018,Allopurinol,ZYLOPRIM,CA,2,T,0
2018,Febuxostat,ULORIC,CA,2,F,2749
2018,Allopurinol,ALLOPURINOL,CA,3,F,49684
2018,Allopurinol,ALLOPURINOL,CA,3,T,0
2018,Febuxostat,ULORIC,CA,3,F,2776
2018,Allopurinol,ALLOPURINOL,CA,4,F,49637
2018,Allopurinol,ALLOPURINOL,CA,4,T,0
2018,Febuxostat,ULORIC,CA,4,F,2744
2018,Allopurinol,ALLOPURINOL,CO,1,F,3070
2018,Allopurinol,ALLOPURINOL,CO,1,T,0
2018,Febuxostat,ULORIC,CO,1,F,318
2018,Febuxostat,ULORIC,CO,1,T,0
2018,Allopurinol,ALLOPURINOL,CO,2,F,3244
2018,Allopurinol,ALLOPURINOL,CO,2,T,0
2018,Febuxostat,ULORIC,CO,2,F,360
2018,Febuxostat,ULORIC,CO,2,T,0
2018,Allopurinol,ALLOPURINOL,CO,3,F,3047
2018,Allopurinol,ALLOPURINOL,CO,3,T,0
2018,Febuxostat,ULORIC,CO,3,F,340
2018,Febuxostat,ULORIC,CO,3,T,0
2018,Allopurinol,ALLOPURINOL,CO,4,F,3196
2018,Allopurinol,ALLOPURINOL,CO,4,T,0
2018,Febuxostat,ULORIC,CO,4,F,313
2018,Febuxostat,ULORIC,CO,4,T,0
2018,Allopurinol,ALLOPURINOL,CT,1,F,2900
2018,Allopurinol,ALLOPURINOL,CT,1,T,0
2018,Febuxostat,ULORIC,CT,1,F,239
2018,Allopurinol,ALLOPURINOL,CT,2,F,2762
2018,Allopurinol,ALLOPURINOL,CT,2,T,0
2018,Febuxostat,ULORIC,CT,2,F,232
2018,Allopurinol,ALLOPURINOL,CT,3,F,2759
2018,Allopurinol,ALLOPURINOL,CT,3,T,0
2018,Febuxostat,ULORIC,CT,3,F,218
2018,Allopurinol,ALLOPURINOL,CT,4,F,2689
2018,Allopurinol,ALLOPURINOL,CT,4,T,0
2018,Febuxostat,ULORIC,CT,4,F,241
2018,Allopurinol,ALLOPURINOL,DC,1,F,901
2018,Allopurinol,ALLOPURINOL,DC,1,T,0
2018,Febuxostat,ULORIC,DC,1,F,16
2018,Febuxostat,ULORIC,DC,1,T,0
2018,Allopurinol,ALLOPURINOL,DC,2,F,912
2018,Allopurinol,ALLOPURINOL,DC,2,T,0
2018,Febuxostat,ULORIC,DC,2,F,13
2018,Febuxostat,ULORIC,DC,2,T,0
2018,Allopurinol,ALLOPURINOL,DC,3,F,808
2018,Allopurinol,ALLOPURINOL,DC,3,T,0
2018,Febuxostat,ULORIC,DC,3,T,0
2018,Allopurinol,ALLOPURINOL,DC,4,F,933
2018,Allopurinol,ALLOPURINOL,DC,4,T,0
2018,Febuxostat,ULORIC,DC,4,T,0
2018,Allopurinol,ALLOPURINOL,DE,1,F,567
2018,Allopurinol,ALLOPURINOL,DE,1,T,0
2018,Febuxostat,ULORIC,DE,1,F,24
2018,Febuxostat,ULORIC,DE,1,T,0
2018,Allopurinol,ALLOPURINOL,DE,2,F,658
2018,Allopurinol,ALLOPURINOL,DE,2,T,0
2018,Febuxostat,ULORIC,DE,2,F,29
2018,Febuxostat,ULORIC,DE,2,T,0
2018,Allopurinol,ALLOPURINOL,DE,3,F,623
2018,Allopurinol,ALLOPURINOL,DE,3,T,0
2018,Febuxostat,ULORIC,DE,3,F,32
2018,Febuxostat,ULORIC,DE,3,T,0
2018,Allopurinol,ALLOPURINOL,DE,4,F,600
2018,Allopurinol,ALLOPURINOL,DE,4,T,0
2018,Febuxostat,ULORIC,DE,4,F,28
2018,Febuxostat,ULORIC,DE,4,T,0
2018,Allopurinol,ALLOPURINOL,FL,1,F,9754
2018,Allopurinol,ALLOPURINOL,FL,1,T,0
2018,Febuxostat,ULORIC,FL,1,F,204
2018,Febuxostat,ULORIC,FL,1,T,0
2018,Allopurinol,ALLOPURINOL,FL,2,F,9539
2018,Allopurinol,ALLOPURINOL,FL,2,T,0
2018,Febuxostat,ULORIC,FL,2,F,197
2018,Febuxostat,ULORIC,FL,2,T,0
2018,Allopurinol,ALLOPURINOL,FL,3,F,9432
2018,Allopurinol,ALLOPURINOL,FL,3,T,0
2018,Febuxostat,ULORIC,FL,3,F,212
2018,Febuxostat,ULORIC,FL,3,T,0
2018,Allopurinol,ALLOPURINOL,FL,4,F,9191
2018,Allopurinol,ALLOPURINOL,FL,4,T,0
2018,Febuxostat,ULORIC,FL,4,F,231
2018,Febuxostat,ULORIC,FL,4,T,0
2018,Allopurinol,ALLOPURINOL,GA,1,F,5912
2018,Allopurinol,ALLOPURINOL,GA,1,T,0
2018,Febuxostat,ULORIC,GA,1,F,186
2018,Febuxostat,ULORIC,GA,1,T,0
2018,Allopurinol,ALLOPURINOL,GA,2,F,6068
2018,Allopurinol,ALLOPURINOL,GA,2,T,0
2018,Febuxostat,ULORIC,GA,2,F,195
2018,Febuxostat,ULORIC,GA,2,T,0
2018,Allopurinol,ALLOPURINOL,GA,3,F,5799
2018,Allopurinol,ALLOPURINOL,GA,3,T,0
2018,Febuxostat,ULORIC,GA,3,F,214
2018,Febuxostat,ULORIC,GA,3,T,0
2018,Allopurinol,ALLOPURINOL,GA,4,F,5868
2018,Allopurinol,ALLOPURINOL,GA,4,T,0
2018,Febuxostat,ULORIC,GA,4,F,220
2018,Febuxostat,ULORIC,GA,4,T,0
2018,Allopurinol,ALLOPURINOL,HI,1,F,4504
2018,Allopurinol,ALLOPURINOL,HI,1,T,0
2018,Febuxostat,ULORIC,HI,1,F,318
2018,Allopurinol,ALLOPURINOL,HI,2,F,4654
2018,Allopurinol,ALLOPURINOL,HI,2,T,0
2018,Febuxostat,ULORIC,HI,2,F,361
2018,Allopurinol,ALLOPURINOL,HI,3,F,4336
2018,Allopurinol,ALLOPURINOL,HI,3,T,0
2018,Febuxostat,ULORIC,HI,3,F,334
2018,Allopurinol,ALLOPURINOL,HI,4,F,3797
2018,Allopurinol,ALLOPURINOL,HI,4,T,0
2018,Febuxostat,ULORIC,HI,4,F,303
2018,Allopurinol,ALLOPURINOL,IA,1,F,1048
2018,Allopurinol,ALLOPURINOL,IA,1,T,0
2018,Febuxostat,ULORIC,IA,1,T,0
2018,Allopurinol,ALLOPURINOL,IA,2,F,1134
2018,Allopurinol,ALLOPURINOL,IA,2,T,0
2018,Febuxostat,ULORIC,IA,2,F,22
2018,Febuxostat,ULORIC,IA,2,T,0
2018,Allopurinol,ALLOPURINOL,IA,3,F,1137
2018,Allopurinol,ALLOPURINOL,IA,3,T,0
2018,Febuxostat,ULORIC,IA,3,F,26
2018,Febuxostat,ULORIC,IA,3,T,0
2018,Allopurinol,ALLOPURINOL,IA,4,F,1193
2018,Allopurinol,ALLOPURINOL,IA,4,T,0
2018,Febuxostat,ULORIC,IA,4,F,25
2018,Febuxostat,ULORIC,IA,4,T,0
2018,Allopurinol,ALLOPURINOL,ID,1,F,674
2018,Allopurinol,ALLOPURINOL,ID,1,T,0
2018,Febuxostat,ULORIC,ID,1,F,20
2018,Febuxostat,ULORIC,ID,1,T,0
2018,Allopurinol,ALLOPURINOL,ID,2,F,697
2018,Allopurinol,ALLOPURINOL,ID,2,T,0
2018,Febuxostat,ULORIC,ID,2,F,13
2018,Febuxostat,ULORIC,ID,2,T,0
2018,Allopurinol,ALLOPURINOL,ID,3,F,693
2018,Allopurinol,ALLOPURINOL,ID,3,T,0
2018,Febuxostat,ULORIC,ID,3,F,15
2018,Febuxostat,ULORIC,ID,3,T,0
2018,Allopurinol,ALLOPURINOL,ID,4,F,763
2018,Allopurinol,ALLOPURINOL,ID,4,T,0
2018,Febuxostat,ULORIC,ID,4,F,14
2018,Febuxostat,ULORIC,ID,4,T,0
2018,Allopurinol,ALLOPURINOL,IL,1,F,13694
2018,Allopurinol,ALLOPURINOL,IL,1,T,0
2018,Febuxostat,ULORIC,IL,1,F,259
2018,Allopurinol,ALLOPURINOL,IL,2,F,13736
2018,Allopurinol,ALLOPURINOL,IL,2,T,0
2018,Febuxostat,ULORIC,IL,2,F,208
2018,Febuxostat,ULORIC,IL,2,T,0
2018,Allopurinol,ALLOPURINOL,IL,3,F,14139
2018,Allopurinol,ALLOPURINOL,IL,3,T,0
2018,Febuxostat,ULORIC,IL,3,F,192
2018,Febuxostat,ULORIC,IL,3,T,0
2018,Allopurinol,ALLOPURINOL,IL,4,F,14215
2018,Allopurinol,ALLOPURINOL,IL,4,T,0
2018,Febuxostat,ULORIC,IL,4,F,210
2018,Febuxostat,ULORIC,IL,4,T,0
2018,Allopurinol,ALLOPURINOL,IN,1,F,5441
2018,Allopurinol,ALLOPURINOL,IN,1,T,0
2018,Febuxostat,ULORIC,IN,1,F,351
2018,Allopurinol,ALLOPURINOL,IN,2,F,5602
2018,Allopurinol,ALLOPURINOL,IN,2,T,0
2018,Febuxostat,ULORIC,IN,2,F,362
2018,Allopurinol,ALLOPURINOL,IN,3,F,5436
2018,Allopurinol,ALLOPURINOL,IN,3,T,0
2018,Allopurinol Sodium,ALOPRIM,IN,3,T,0
2018,Febuxostat,ULORIC,IN,3,F,377
2018,Allopurinol,ALLOPURINOL,IN,4,F,5367
2018,Allopurinol,ALLOPURINOL,IN,4,T,0
2018,Febuxostat,ULORIC,IN,4,F,371
2018,Allopurinol,ALLOPURINOL,KS,1,F,817
2018,Allopurinol,ALLOPURINOL,KS,1,T,0
2018,Febuxostat,ULORIC,KS,1,F,58
2018,Allopurinol,ALLOPURINOL,KS,2,F,774
2018,Allopurinol,ALLOPURINOL,KS,2,T,0
2018,Febuxostat,ULORIC,KS,2,F,55
2018,Allopurinol,ALLOPURINOL,KS,3,F,776
2018,Allopurinol,ALLOPURINOL,KS,3,T,0
2018,Febuxostat,ULORIC,KS,3,F,52
2018,Allopurinol,ALLOPURINOL,KS,4,F,810
2018,Allopurinol,ALLOPURINOL,KS,4,T,0
2018,Febuxostat,ULORIC,KS,4,F,55
2018,Allopurinol,ALLOPURINOL,KY,1,F,10901
2018,Allopurinol,ALLOPURINOL,KY,1,T,0
2018,Febuxostat,ULORIC,KY,1,F,714
2018,Febuxostat,ULORIC,KY,1,T,0
2018,Allopurinol,ALLOPURINOL,KY,2,F,10979
2018,Allopurinol,ALLOPURINOL,KY,2,T,0
2018,Allopurinol,ZYLOPRIM,KY,2,T,0
2018,Febuxostat,ULORIC,KY,2,F,686
2018,Febuxostat,ULORIC,KY,2,T,0
2018,Allopurinol,ALLOPURINOL,KY,3,F,11156
2018,Allopurinol,ALLOPURINOL,KY,3,T,0
2018,Allopurinol,ZYLOPRIM,KY,3,T,0
2018,Febuxostat,ULORIC,KY,3,F,721
2018,Febuxostat,ULORIC,KY,3,T,0
2018,Allopurinol,ALLOPURINOL,KY,4,F,11272
2018,Allopurinol,ALLOPURINOL,KY,4,T,0
2018,Allopurinol,ZYLOPRIM,KY,4,T,0
2018,Febuxostat,ULORIC,KY,4,F,711
2018,Febuxostat,ULORIC,KY,4,T,0
2018,Allopurinol,ALLOPURINOL,LA,1,F,7907
2018,Allopurinol,ALLOPURINOL,LA,1,T,0
2018,Febuxostat,ULORIC,LA,1,F,291
2018,Febuxostat,ULORIC,LA,1,T,0
2018,Allopurinol,ALLOPURINOL,LA,2,F,8491
2018,Allopurinol,ALLOPURINOL,LA,2,T,0
2018,Febuxostat,ULORIC,LA,2,F,288
2018,Febuxostat,ULORIC,LA,2,T,0
2018,Allopurinol,ALLOPURINOL,LA,3,F,8757
2018,Allopurinol,ALLOPURINOL,LA,3,T,0
2018,Febuxostat,ULORIC,LA,3,F,289
2018,Febuxostat,ULORIC,LA,3,T,0
2018,Allopurinol,ALLOPURINOL,LA,4,F,8782
2018,Allopurinol,ALLOPURINOL,LA,4,T,0
2018,Febuxostat,ULORIC,LA,4,F,259
2018,Febuxostat,ULORIC,LA,4,T,0
2018,Allopurinol,ALLOPURINOL,MA,1,F,6161
2018,Allopurinol,ALLOPURINOL,MA,1,T,0
2018,Febuxostat,ULORIC,MA,1,F,244
2018,Allopurinol,ALLOPURINOL,MA,2,F,7033
2018,Allopurinol,ALLOPURINOL,MA,2,T,0
2018,Febuxostat,ULORIC,MA,2,F,266
2018,Allopurinol,ALLOPURINOL,MA,3,F,6489
2018,Allopurinol,ALLOPURINOL,MA,3,T,0
2018,Febuxostat,ULORIC,MA,3,F,241
2018,Allopurinol,ALLOPURINOL,MA,4,F,7222
2018,Allopurinol,ALLOPURINOL,MA,4,T,0
2018,Febuxostat,ULORIC,MA,4,F,255
2018,Allopurinol,ALLOPURINOL,MD,1,F,5061
2018,Allopurinol,ALLOPURINOL,MD,1,T,0
2018,Febuxostat,ULORIC,MD,1,F,256
2018,Febuxostat,ULORIC,MD,1,T,0
2018,Allopurinol,ALLOPURINOL,MD,2,F,5098
